match_id,battle_id,order,camp,type,hero
2026030103,501236240_11_1772366522,7,1,pick,艾琳
2026030103,501236240_11_1772366522,8,1,pick,嬴政
2026030103,501236240_11_1772366522,9,2,pick,关羽
2026030103,501236240_11_1772366522,10,2,ban,马超
2026030103,501236240_11_1772366522,11,1,ban,西施
2026030103,501236240_11_1772366522,12,2,ban,元流之子(坦克)
2026030103,501236240_11_1772366522,13,1,ban,镜
2026030103,501236240_11_1772366522,14,2,ban,蚩奼
2026030103,501236240_11_1772366522,15,1,ban,海月
2026030103,501236240_11_1772366522,16,2,pick,安琪拉
2026030103,501236240_11_1772366522,17,1,pick,影
2026030103,501236240_11_1772366522,18,1,pick,夏侯惇
2026030103,501236240_11_1772366522,19,2,pick,铠
2026030702,836780560_18_1772875794,0,1,ban,盾山
2026030702,836780560_18_1772875794,1,2,ban,苏烈
2026030702,836780560_18_1772875794,2,1,ban,海月
2026030702,836780560_18_1772875794,3,2,ban,鲁班大师
2026030702,836780560_18_1772875794,4,1,pick,少司缘
2026030702,836780560_18_1772875794,5,2,pick,张良
2026030702,836780560_18_1772875794,6,2,pick,王昭君
2026030702,836780560_18_1772875794,7,1,pick,武则天
2026030702,836780560_18_1772875794,8,1,pick,苍
2026030702,836780560_18_1772875794,9,2,pick,马超
2026030702,836780560_18_1772875794,10,2,ban,关羽
2026030702,836780560_18_1772875794,11,1,ban,大司命
2026030702,836780560_18_1772875794,12,2,ban,影
2026030702,836780560_18_1772875794,13,1,ban,后羿
2026030702,836780560_18_1772875794,14,2,ban,铠
2026030702,836780560_18_1772875794,15,1,ban,宫本武藏
2026030702,836780560_18_1772875794,16,2,pick,艾琳
2026030702,836780560_18_1772875794,17,1,pick,夏侯惇
2026030702,836780560_18_1772875794,18,1,pick,元歌
2026030702,836780560_18_1772875794,19,2,pick,哪吒
2026030103,501236240_12_1772368682,0,1,ban,元流之子(辅助)
2026030103,501236240_12_1772368682,1,2,ban,鲁班大师
2026030103,501236240_12_1772368682,2,1,ban,少司缘
2026030103,501236240_12_1772368682,3,2,ban,盾山
2026030103,501236240_12_1772368682,4,1,pick,苏烈
2026030103,501236240_12_1772368682,5,2,pick,沈梦溪
2026030103,501236240_12_1772368682,6,2,pick,张飞
2026030103,501236240_12_1772368682,7,1,pick,嫦娥
2026030103,501236240_12_1772368682,8,1,pick,蚩奼
2026030103,501236240_12_1772368682,9,2,pick,公孙离
2026030103,501236240_12_1772368682,10,2,ban,裴擒虎
2026030103,501236240_12_1772368682,11,1,ban,司空震
2026030103,501236240_12_1772368682,12,2,ban,阿古朵
2026030103,501236240_12_1772368682,13,1,ban,大司命
2026030103,501236240_12_1772368682,14,2,ban,橘右京
2026030103,501236240_12_1772368682,15,1,ban,元流之子(坦克)
2026030103,501236240_12_1772368682,16,2,pick,曹操
2026030103,501236240_12_1772368682,17,1,pick,云缨
2026030103,501236240_12_1772368682,18,1,pick,夏洛特
2026030103,501236240_12_1772368682,19,2,pick,杨戬
2026030701,48251408_76_1772865605,0,1,ban,鲁班大师
2026030701,48251408_76_1772865605,1,2,ban,沈梦溪
2026030701,48251408_76_1772865605,2,1,ban,狂铁
2026030701,48251408_76_1772865605,3,2,ban,元流之子(坦克)
2026030701,48251408_76_1772865605,4,1,pick,苏烈
2026030701,48251408_76_1772865605,5,2,pick,女娲
2026030701,48251408_76_1772865605,6,2,pick,张飞
2026030701,48251408_76_1772865605,7,1,pick,镜
2026030701,48251408_76_1772865605,8,1,pick,戈娅
2026030701,48251408_76_1772865605,9,2,pick,艾琳
2026030701,48251408_76_1772865605,10,2,ban,关羽
2026030701,48251408_76_1772865605,11,1,ban,暃
2026030701,48251408_76_1772865605,12,2,ban,不知火舞
2026030701,48251408_76_1772865605,13,1,ban,哪吒
2026030701,48251408_76_1772865605,14,2,ban,蚩奼
2026030701,48251408_76_1772865605,15,1,ban,杨戬
2026030701,48251408_76_1772865605,16,2,pick,云缨
2026030701,48251408_76_1772865605,17,1,pick,达摩
2026030701,48251408_76_1772865605,18,1,pick,海月
2026030701,48251408_76_1772865605,19,2,pick,夏洛特
2026030701,48251408_75_1772863358,0,1,ban,苏烈
2026030701,48251408_75_1772863358,1,2,ban,沈梦溪
2026030701,48251408_75_1772863358,2,1,ban,太乙真人
2026030701,48251408_75_1772863358,3,2,ban,盾山
2026030701,48251408_75_1772863358,4,1,pick,鲁班大师
2026030701,48251408_75_1772863358,5,2,pick,元流之子(辅助)
2026030701,48251408_75_1772863358,6,2,pick,敖隐
2026030701,48251408_75_1772863358,7,1,pick,杨戬
2026030701,48251408_75_1772863358,8,1,pick,狂铁
2026030701,48251408_75_1772863358,9,2,pick,大司命
2026030701,48251408_75_1772863358,10,2,ban,鲁班七号
2026030701,48251408_75_1772863358,11,1,ban,杨玉环
2026030701,48251408_75_1772863358,12,2,ban,王昭君
2026030701,48251408_75_1772863358,13,1,ban,海月
2026030701,48251408_75_1772863358,14,2,ban,女娲
2026030701,48251408_75_1772863358,15,1,ban,甄姬
2026030701,48251408_75_1772863358,16,2,pick,小乔
2026030701,48251408_75_1772863358,17,1,pick,虞姬
2026030701,48251408_75_1772863358,18,1,pick,嬴政
2026030701,48251408_75_1772863358,19,2,pick,曹操
2026030402,48251408_68_1772623933,0,1,ban,鲁班大师
2026030402,48251408_68_1772623933,1,2,ban,少司缘
2026030402,48251408_68_1772623933,2,1,ban,盾山
2026030402,48251408_68_1772623933,3,2,ban,不知火舞
2026030402,48251408_68_1772623933,4,1,pick,苏烈
2026030402,48251408_68_1772623933,5,2,pick,张飞
2026030402,48251408_68_1772623933,6,2,pick,沈梦溪
2026030402,48251408_68_1772623933,7,1,pick,蚩奼
2026030402,48251408_68_1772623933,8,1,pick,嫦娥
2026030402,48251408_68_1772623933,9,2,pick,敖隐
2026030402,48251408_68_1772623933,10,2,ban,大司命
2026030402,48251408_68_1772623933,11,1,ban,司空震
2026030402,48251408_68_1772623933,12,2,ban,铠
2026030402,48251408_68_1772623933,13,1,ban,杨戬
2026030402,48251408_68_1772623933,14,2,ban,云缨
2026030402,48251408_68_1772623933,15,1,ban,老夫子
2026030402,48251408_68_1772623933,16,2,pick,曹操
2026030402,48251408_68_1772623933,17,1,pick,狂铁
2026030402,48251408_68_1772623933,18,1,pick,阿古朵
2026030402,48251408_68_1772623933,19,2,pick,宫本武藏
2026030801,48251408_83_1772955452,0,1,ban,元流之子(辅助)
2026030801,48251408_83_1772955452,1,2,ban,鲁班大师
2026030801,48251408_83_1772955452,2,1,ban,阿古朵
2026030801,48251408_83_1772955452,3,2,ban,盾山
2026030801,48251408_83_1772955452,4,1,pick,蚩奼
2026030801,48251408_83_1772955452,5,2,pick,公孙离
2026030801,48251408_83_1772955452,6,2,pick,苏烈
2026030801,48251408_83_1772955452,7,1,pick,张飞
2026030801,48251408_83_1772955452,8,1,pick,戈娅
2026030801,48251408_83_1772955452,9,2,pick,司空震
2026030801,48251408_83_1772955452,10,2,ban,不知火舞
2026030801,48251408_83_1772955452,11,1,ban,宫本武藏
2026030801,48251408_83_1772955452,12,2,ban,小乔
2026030801,48251408_83_1772955452,13,1,ban,女娲
2026030801,48251408_83_1772955452,14,2,ban,镜
2026030801,48251408_83_1772955452,15,1,ban,沈梦溪
2026030801,48251408_83_1772955452,16,2,pick,嫦娥
2026030801,48251408_83_1772955452,17,1,pick,元流之子(坦克)
2026030801,48251408_83_1772955452,18,1,pick,姜子牙
2026030801,48251408_83_1772955452,19,2,pick,夏侯惇
2026030702,836780560_17_1772873984,0,1,ban,张飞
2026030702,836780560_17_1772873984,1,2,ban,鲁班大师
2026030702,836780560_17_1772873984,2,1,ban,关羽
2026030702,836780560_17_1772873984,3,2,ban,狂铁
2026030702,836780560_17_1772873984,4,1,pick,盾山
2026030702,836780560_17_1772873984,5,2,pick,沈梦溪
2026030702,836780560_17_1772873984,6,2,pick,苏烈
2026030702,836780560_17_1772873984,7,1,pick,不知火舞
2026030702,836780560_17_1772873984,8,1,pick,艾琳
2026030702,836780560_17_1772873984,9,2,pick,敖隐
2026030702,836780560_17_1772873984,10,2,ban,马超
2026030702,836780560_17_1772873984,11,1,ban,大司命
2026030702,836780560_17_1772873984,12,2,ban,曹操
2026030702,836780560_17_1772873984,13,1,ban,哪吒
2026030702,836780560_17_1772873984,14,2,ban,蚩奼
2026030702,836780560_17_1772873984,15,1,ban,阿古朵
2026030702,836780560_17_1772873984,16,2,pick,蒙恬
2026030702,836780560_17_1772873984,17,1,pick,云缨
2026030702,836780560_17_1772873984,18,1,pick,吕布
2026030702,836780560_17_1772873984,19,2,pick,裴擒虎
2026030801,48251408_81_1772951417,0,1,ban,苏烈
2026030801,48251408_81_1772951417,1,2,ban,少司缘
2026030801,48251408_81_1772951417,2,1,ban,沈梦溪
2026030801,48251408_81_1772951417,3,2,ban,女娲
2026030801,48251408_81_1772951417,4,1,pick,敖隐
2026030801,48251408_81_1772951417,5,2,pick,盾山
2026030801,48251408_81_1772951417,6,2,pick,曹操
2026030801,48251408_81_1772951417,7,1,pick,阿古朵
2026030801,48251408_81_1772951417,8,1,pick,海月
2026030801,48251408_81_1772951417,9,2,pick,武则天
2026030801,48251408_81_1772951417,10,2,ban,司空震
2026030801,48251408_81_1772951417,11,1,ban,艾琳
2026030801,48251408_81_1772951417,12,2,ban,狂铁
2026030801,48251408_81_1772951417,13,1,ban,蚩奼
2026030801,48251408_81_1772951417,14,2,ban,关羽
2026030801,48251408_81_1772951417,15,1,ban,狄仁杰
2026030801,48251408_81_1772951417,16,2,pick,后羿
2026030801,48251408_81_1772951417,17,1,pick,马超
2026030801,48251408_81_1772951417,18,1,pick,庄周
2026030801,48251408_81_1772951417,19,2,pick,杨戬
2026030801,48251408_82_1772953194,0,1,ban,沈梦溪
2026030801,48251408_82_1772953194,1,2,ban,盾山
2026030801,48251408_82_1772953194,2,1,ban,元流之子(辅助)
2026030801,48251408_82_1772953194,3,2,ban,鲁班大师
2026030801,48251408_82_1772953194,4,1,pick,女娲
2026030801,48251408_82_1772953194,5,2,pick,敖隐
2026030801,48251408_82_1772953194,6,2,pick,张飞
2026030801,48251408_82_1772953194,7,1,pick,少司缘
2026030801,48251408_82_1772953194,8,1,pick,苍
2026030801,48251408_82_1772953194,9,2,pick,哪吒
2026030801,48251408_82_1772953194,10,2,ban,裴擒虎
2026030801,48251408_82_1772953194,11,1,ban,马超
2026030801,48251408_82_1772953194,12,2,ban,大司命
2026030801,48251408_82_1772953194,13,1,ban,关羽
2026030801,48251408_82_1772953194,14,2,ban,狂铁
2026030801,48251408_82_1772953194,15,1,ban,蚩奼
2026030801,48251408_82_1772953194,16,2,pick,嬴政
2026030801,48251408_82_1772953194,17,1,pick,夏侯惇
2026030801,48251408_82_1772953194,18,1,pick,曹操
2026030801,48251408_82_1772953194,19,2,pick,夏洛特
2026030802,48251408_87_1772966624,0,1,ban,盾山
2026030802,48251408_87_1772966624,1,2,ban,鲁班大师
2026030802,48251408_87_1772966624,2,1,ban,关羽
2026030802,48251408_87_1772966624,3,2,ban,沈梦溪
2026030802,48251408_87_1772966624,4,1,pick,阿古朵
2026030802,48251408_87_1772966624,5,2,pick,小乔
2026030802,48251408_87_1772966624,6,2,pick,空空儿
2026030802,48251408_87_1772966624,7,1,pick,夏洛特
2026030802,48251408_87_1772966624,8,1,pick,张飞
2026030802,48251408_87_1772966624,9,2,pick,司空震
2026030802,48251408_87_1772966624,10,2,ban,武则天
2026030802,48251408_87_1772966624,11,1,ban,裴擒虎
2026030802,48251408_87_1772966624,12,2,ban,海诺
2026030802,48251408_87_1772966624,13,1,ban,公孙离
2026030802,48251408_87_1772966624,14,2,ban,海月
2026030802,48251408_87_1772966624,15,1,ban,橘右京
2026030802,48251408_87_1772966624,16,2,pick,云缨
2026030802,48251408_87_1772966624,17,1,pick,宫本武藏
2026030802,48251408_87_1772966624,18,1,pick,安琪拉
2026030802,48251408_87_1772966624,19,2,pick,虞姬
2026030802,48251408_86_1772964840,0,1,ban,鲁班大师
2026030802,48251408_86_1772964840,1,2,ban,盾山
2026030802,48251408_86_1772964840,2,1,ban,沈梦溪
2026030802,48251408_86_1772964840,3,2,ban,关羽
2026030802,48251408_86_1772964840,4,1,pick,蚩奼
2026030802,48251408_86_1772964840,5,2,pick,少司缘
2026030802,48251408_86_1772964840,6,2,pick,敖隐
2026030802,48251408_86_1772964840,7,1,pick,苏烈
2026030802,48251408_86_1772964840,8,1,pick,武则天
2026030802,48251408_86_1772964840,9,2,pick,女娲
2026030802,48251408_86_1772964840,10,2,ban,后羿
2026030802,48251408_86_1772964840,11,1,ban,元流之子(坦克)
2026030802,48251408_86_1772964840,12,2,ban,镜
2026030802,48251408_86_1772964840,13,1,ban,司空震
2026030802,48251408_86_1772964840,14,2,ban,马超
2026030802,48251408_86_1772964840,15,1,ban,夏洛特
2026030802,48251408_86_1772964840,16,2,pick,蒙恬
2026030802,48251408_86_1772964840,17,1,pick,哪吒
2026030802,48251408_86_1772964840,18,1,pick,李元芳
2026030802,48251408_86_1772964840,19,2,pick,裴擒虎
2026030701,48251408_77_1772867432,0,1,ban,鲁班大师
2026030701,48251408_77_1772867432,1,2,ban,沈梦溪
2026030701,48251408_77_1772867432,2,1,ban,狂铁
2026030701,48251408_77_1772867432,3,2,ban,元流之子(坦克)
2026030701,48251408_77_1772867432,4,1,pick,盾山
2026030701,48251408_77_1772867432,5,2,pick,太乙真人
2026030701,48251408_77_1772867432,6,2,pick,孙尚香
2026030701,48251408_77_1772867432,7,1,pick,曹操
2026030701,48251408_77_1772867432,8,1,pick,敖隐
2026030701,48251408_77_1772867432,9,2,pick,海月
2026030701,48251408_77_1772867432,10,2,ban,小乔
2026030701,48251408_77_1772867432,11,1,ban,宫本武藏
2026030701,48251408_77_1772867432,12,2,ban,阿古朵
2026030701,48251408_77_1772867432,13,1,ban,镜
2026030701,48251408_77_1772867432,14,2,ban,女娲
2026030701,48251408_77_1772867432,15,1,ban,蒙恬
2026030701,48251408_77_1772867432,16,2,pick,马超
2026030701,48251408_77_1772867432,17,1,pick,关羽
2026030701,48251408_77_1772867432,18,1,pick,武则天
2026030701,48251408_77_1772867432,19,2,pick,杨戬
2026030803,1272988176_7_1772971298,0,1,ban,关羽
2026030803,1272988176_7_1772971298,1,2,ban,鲁班大师
2026030803,1272988176_7_1772971298,2,1,ban,不知火舞
2026030803,1272988176_7_1772971298,3,2,ban,沈梦溪
2026030803,1272988176_7_1772971298,4,1,pick,盾山
2026030803,1272988176_7_1772971298,5,2,pick,苏烈
2026030803,1272988176_7_1772971298,6,2,pick,小乔
2026030803,1272988176_7_1772971298,7,1,pick,艾琳
2026030803,1272988176_7_1772971298,8,1,pick,曹操
2026030803,1272988176_7_1772971298,9,2,pick,戈娅
2026030803,1272988176_7_1772971298,10,2,ban,武则天
2026030803,1272988176_7_1772971298,11,1,ban,老夫子
2026030803,1272988176_7_1772971298,12,2,ban,镜
2026030803,1272988176_7_1772971298,13,1,ban,哪吒
2026030803,1272988176_7_1772971298,14,2,ban,女娲
2026030803,1272988176_7_1772971298,15,1,ban,狂铁
2026030803,1272988176_7_1772971298,16,2,pick,白起
2026030803,1272988176_7_1772971298,17,1,pick,杨戬
2026030803,1272988176_7_1772971298,18,1,pick,安琪拉
2026030803,1272988176_7_1772971298,19,2,pick,娜可露露
2026030803,1272988176_10_1772977573,0,1,ban,苏烈
2026030803,1272988176_10_1772977573,1,2,ban,鲁班大师
2026030803,1272988176_10_1772977573,2,1,ban,张飞
2026030803,1272988176_10_1772977573,3,2,ban,盾山
2026030803,1272988176_10_1772977573,4,1,pick,沈梦溪
2026030803,1272988176_10_1772977573,5,2,pick,蚩奼
2026030803,1272988176_10_1772977573,6,2,pick,空空儿
2026030803,1272988176_10_1772977573,7,1,pick,公孙离
2026030803,1272988176_10_1772977573,8,1,pick,少司缘
2026030803,1272988176_10_1772977573,9,2,pick,小乔
2026030803,1272988176_10_1772977573,10,2,ban,曹操
2026030803,1272988176_10_1772977573,11,1,ban,镜
2026030803,1272988176_10_1772977573,12,2,ban,夏洛特
2026030803,1272988176_10_1772977573,13,1,ban,大司命
2026030803,1272988176_10_1772977573,14,2,ban,司空震
2026030803,1272988176_10_1772977573,15,1,ban,橘右京
2026030803,1272988176_10_1772977573,16,2,pick,裴擒虎
2026030803,1272988176_10_1772977573,17,1,pick,杨戬
2026030803,1272988176_10_1772977573,18,1,pick,关羽
2026030803,1272988176_10_1772977573,19,2,pick,达摩
2026030402,48251408_70_1772627585,0,1,ban,鲁班大师
2026030402,48251408_70_1772627585,1,2,ban,苏烈
2026030402,48251408_70_1772627585,2,1,ban,太乙真人
2026030402,48251408_70_1772627585,3,2,ban,盾山
2026030402,48251408_70_1772627585,4,1,pick,戈娅
2026030402,48251408_70_1772627585,5,2,pick,少司缘
2026030402,48251408_70_1772627585,6,2,pick,关羽
2026030402,48251408_70_1772627585,7,1,pick,张良
2026030402,48251408_70_1772627585,8,1,pick,王昭君
2026030402,48251408_70_1772627585,9,2,pick,女娲
2026030402,48251408_70_1772627585,10,2,ban,马超
2026030402,48251408_70_1772627585,11,1,ban,后羿
2026030402,48251408_70_1772627585,12,2,ban,镜
2026030402,48251408_70_1772627585,13,1,ban,大司命
2026030402,48251408_70_1772627585,14,2,ban,哪吒
2026030402,48251408_70_1772627585,15,1,ban,苍
2026030402,48251408_70_1772627585,16,2,pick,梦奇
2026030402,48251408_70_1772627585,17,1,pick,影
2026030402,48251408_70_1772627585,18,1,pick,夏侯惇
2026030402,48251408_70_1772627585,19,2,pick,孙权
2026030401,48251408_62_1772610105,0,1,ban,海月
2026030401,48251408_62_1772610105,1,2,ban,鲁班大师
2026030401,48251408_62_1772610105,2,1,ban,敖隐
2026030401,48251408_62_1772610105,3,2,ban,盾山
2026030401,48251408_62_1772610105,4,1,pick,蚩奼
2026030401,48251408_62_1772610105,5,2,pick,戈娅
2026030401,48251408_62_1772610105,6,2,pick,苏烈
2026030401,48251408_62_1772610105,7,1,pick,小乔
2026030401,48251408_62_1772610105,8,1,pick,张飞
2026030401,48251408_62_1772610105,9,2,pick,武则天
2026030401,48251408_62_1772610105,10,2,ban,司空震
2026030401,48251408_62_1772610105,11,1,ban,阿古朵
2026030401,48251408_62_1772610105,12,2,ban,大司命
2026030401,48251408_62_1772610105,13,1,ban,狂铁
2026030401,48251408_62_1772610105,14,2,ban,关羽
2026030401,48251408_62_1772610105,15,1,ban,蒙恬
2026030401,48251408_62_1772610105,16,2,pick,裴擒虎
2026030401,48251408_62_1772610105,17,1,pick,孙权
2026030401,48251408_62_1772610105,18,1,pick,元流之子(坦克)
2026030401,48251408_62_1772610105,19,2,pick,影
2026030803,1272988176_8_1772973086,0,1,ban,苏烈
2026030803,1272988176_8_1772973086,1,2,ban,盾山
2026030803,1272988176_8_1772973086,2,1,ban,阿古朵
2026030803,1272988176_8_1772973086,3,2,ban,沈梦溪
2026030803,1272988176_8_1772973086,4,1,pick,敖隐
2026030803,1272988176_8_1772973086,5,2,pick,鲁班大师
2026030803,1272988176_8_1772973086,6,2,pick,元流之子(坦克)
2026030803,1272988176_8_1772973086,7,1,pick,墨子
2026030803,1272988176_8_1772973086,8,1,pick,女娲
2026030803,1272988176_8_1772973086,9,2,pick,公孙离
2026030803,1272988176_8_1772973086,10,2,ban,夏侯惇
2026030803,1272988176_8_1772973086,11,1,ban,不知火舞
2026030803,1272988176_8_1772973086,12,2,ban,裴擒虎
2026030803,1272988176_8_1772973086,13,1,ban,关羽
2026030803,1272988176_8_1772973086,14,2,ban,大司命
2026030803,1272988176_8_1772973086,15,1,ban,马超
2026030803,1272988176_8_1772973086,16,2,pick,嬴政
2026030803,1272988176_8_1772973086,17,1,pick,狂铁
2026030803,1272988176_8_1772973086,18,1,pick,哪吒
2026030803,1272988176_8_1772973086,19,2,pick,夏洛特
2026031101,1272988176_4_1773222058,0,1,ban,鲁班大师
2026031101,1272988176_4_1773222058,1,2,ban,沈梦溪
2026031101,1272988176_4_1773222058,2,1,ban,关羽
2026031101,1272988176_4_1773222058,3,2,ban,艾琳
2026031101,1272988176_4_1773222058,4,1,pick,盾山
2026031101,1272988176_4_1773222058,5,2,pick,孙尚香
2026031101,1272988176_4_1773222058,6,2,pick,太乙真人
2026031101,1272988176_4_1773222058,7,1,pick,阿古朵
2026031101,1272988176_4_1773222058,8,1,pick,曹操
2026031101,1272988176_4_1773222058,9,2,pick,狂铁
2026031101,1272988176_4_1773222058,10,2,ban,女娲
2026031101,1272988176_4_1773222058,11,1,ban,裴擒虎
2026031101,1272988176_4_1773222058,12,2,ban,嬴政
2026031101,1272988176_4_1773222058,13,1,ban,杨戬
2026031101,1272988176_4_1773222058,14,2,ban,海月
2026031101,1272988176_4_1773222058,15,1,ban,西施
2026031101,1272988176_4_1773222058,16,2,pick,小乔
2026031101,1272988176_4_1773222058,17,1,pick,敖隐
2026031101,1272988176_4_1773222058,18,1,pick,武则天
2026031101,1272988176_4_1773222058,19,2,pick,云缨
2026030803,1272988176_9_1772975215,0,1,ban,鲁班大师
2026030803,1272988176_9_1772975215,1,2,ban,苏烈
2026030803,1272988176_9_1772975215,2,1,ban,盾山
2026030803,1272988176_9_1772975215,3,2,ban,狂铁
2026030803,1272988176_9_1772975215,4,1,pick,少司缘
2026030803,1272988176_9_1772975215,5,2,pick,王昭君
2026030803,1272988176_9_1772975215,6,2,pick,张良
2026030803,1272988176_9_1772975215,7,1,pick,关羽
2026030803,1272988176_9_1772975215,8,1,pick,海月
2026030803,1272988176_9_1772975215,9,2,pick,元流之子(坦克)
2026030803,1272988176_9_1772975215,10,2,ban,阿古朵
2026030803,1272988176_9_1772975215,11,1,ban,公孙离
2026030803,1272988176_9_1772975215,12,2,ban,铠
2026030803,1272988176_9_1772975215,13,1,ban,夏洛特
2026030803,1272988176_9_1772975215,14,2,ban,后羿
2026030803,1272988176_9_1772975215,15,1,ban,蚩奼
2026030803,1272988176_9_1772975215,16,2,pick,苍
2026030803,1272988176_9_1772975215,17,1,pick,夏侯惇
2026030803,1272988176_9_1772975215,18,1,pick,戈娅
2026030803,1272988176_9_1772975215,19,2,pick,马超
2026031101,1272988176_6_1773226213,0,1,ban,沈梦溪
2026031101,1272988176_6_1773226213,1,2,ban,鲁班大师
2026031101,1272988176_6_1773226213,2,1,ban,女娲
2026031101,1272988176_6_1773226213,3,2,ban,盾山
2026031101,1272988176_6_1773226213,4,1,pick,苏烈
2026031101,1272988176_6_1773226213,5,2,pick,夏洛特
2026031101,1272988176_6_1773226213,6,2,pick,张飞
2026031101,1272988176_6_1773226213,7,1,pick,阿古朵
2026031101,1272988176_6_1773226213,8,1,pick,蚩奼
2026031101,1272988176_6_1773226213,9,2,pick,公孙离
2026031101,1272988176_6_1773226213,10,2,ban,曹操
2026031101,1272988176_6_1773226213,11,1,ban,云缨
2026031101,1272988176_6_1773226213,12,2,ban,关羽
2026031101,1272988176_6_1773226213,13,1,ban,宫本武藏
2026031101,1272988176_6_1773226213,14,2,ban,不知火舞
2026031101,1272988176_6_1773226213,15,1,ban,海月
2026031101,1272988176_6_1773226213,16,2,pick,铠
2026031101,1272988176_6_1773226213,17,1,pick,马超
2026031101,1272988176_6_1773226213,18,1,pick,姜子牙
2026031101,1272988176_6_1773226213,19,2,pick,海诺
2026030703,501236240_16_1772885042,0,1,ban,苏烈
2026030703,501236240_16_1772885042,1,2,ban,沈梦溪
2026030703,501236240_16_1772885042,2,1,ban,太乙真人
2026030703,501236240_16_1772885042,3,2,ban,盾山
2026030703,501236240_16_1772885042,4,1,pick,敖隐
2026030703,501236240_16_1772885042,5,2,pick,元流之子(射手)
2026030703,501236240_16_1772885042,6,2,pick,鲁班大师
2026030703,501236240_16_1772885042,7,1,pick,杨玉环
2026030703,501236240_16_1772885042,8,1,pick,裴擒虎
2026030703,501236240_16_1772885042,9,2,pick,杨戬
2026030703,501236240_16_1772885042,10,2,ban,海月
2026030703,501236240_16_1772885042,11,1,ban,不知火舞
2026030703,501236240_16_1772885042,12,2,ban,关羽
2026030703,501236240_16_1772885042,13,1,ban,王昭君
2026030703,501236240_16_1772885042,14,2,ban,女娲
2026030703,501236240_16_1772885042,15,1,ban,老夫子
2026030703,501236240_16_1772885042,16,2,pick,小乔
2026030703,501236240_16_1772885042,17,1,pick,嬴政
2026030703,501236240_16_1772885042,18,1,pick,狂铁
2026030703,501236240_16_1772885042,19,2,pick,马超
2026030703,501236240_18_1772888789,0,1,ban,鲁班大师
2026030703,501236240_18_1772888789,1,2,ban,盾山
2026030703,501236240_18_1772888789,2,1,ban,少司缘
2026030703,501236240_18_1772888789,3,2,ban,苏烈
2026030703,501236240_18_1772888789,4,1,pick,沈梦溪
2026030703,501236240_18_1772888789,5,2,pick,不知火舞
2026030703,501236240_18_1772888789,6,2,pick,张飞
2026030703,501236240_18_1772888789,7,1,pick,孙尚香
2026030703,501236240_18_1772888789,8,1,pick,太乙真人
2026030703,501236240_18_1772888789,9,2,pick,蚩奼
2026030703,501236240_18_1772888789,10,2,ban,司空震
2026030703,501236240_18_1772888789,11,1,ban,关羽
2026030703,501236240_18_1772888789,12,2,ban,蒙恬
2026030703,501236240_18_1772888789,13,1,ban,阿古朵
2026030703,501236240_18_1772888789,14,2,ban,狂铁
2026030703,501236240_18_1772888789,15,1,ban,戈娅
2026030703,501236240_18_1772888789,16,2,pick,曹操
2026030703,501236240_18_1772888789,17,1,pick,老夫子
2026030703,501236240_18_1772888789,18,1,pick,大司命
2026030703,501236240_18_1772888789,19,2,pick,橘右京
2026030802,48251408_84_1772960712,0,1,ban,敖隐
2026030802,48251408_84_1772960712,1,2,ban,沈梦溪
2026030802,48251408_84_1772960712,2,1,ban,苏烈
2026030802,48251408_84_1772960712,3,2,ban,曹操
2026030802,48251408_84_1772960712,4,1,pick,鲁班大师
2026030802,48251408_84_1772960712,5,2,pick,狄仁杰
2026030802,48251408_84_1772960712,6,2,pick,盾山
2026030802,48251408_84_1772960712,7,1,pick,杨戬
2026030802,48251408_84_1772960712,8,1,pick,狂铁
2026030802,48251408_84_1772960712,9,2,pick,大司命
2026030802,48251408_84_1772960712,10,2,ban,王昭君
2026030802,48251408_84_1772960712,11,1,ban,女娲
2026030802,48251408_84_1772960712,12,2,ban,蚩奼
2026030802,48251408_84_1772960712,13,1,ban,甄姬
2026030802,48251408_84_1772960712,14,2,ban,安琪拉
2026030802,48251408_84_1772960712,15,1,ban,海月
2026030802,48251408_84_1772960712,16,2,pick,西施
2026030802,48251408_84_1772960712,17,1,pick,姜子牙
2026030802,48251408_84_1772960712,18,1,pick,戈娅
2026030802,48251408_84_1772960712,19,2,pick,关羽
2026030803,1272988176_11_1772979888,0,1,ban,苏烈
2026030803,1272988176_11_1772979888,1,2,ban,鲁班大师
2026030803,1272988176_11_1772979888,2,1,ban,狂铁
2026030803,1272988176_11_1772979888,3,2,ban,盾山
2026030803,1272988176_11_1772979888,4,1,pick,张飞
2026030803,1272988176_11_1772979888,5,2,pick,敖隐
2026030803,1272988176_11_1772979888,6,2,pick,沈梦溪
2026030803,1272988176_11_1772979888,7,1,pick,海月
2026030803,1272988176_11_1772979888,8,1,pick,蚩奼
2026030803,1272988176_11_1772979888,9,2,pick,司空震
2026030803,1272988176_11_1772979888,10,2,ban,裴擒虎
2026030803,1272988176_11_1772979888,11,1,ban,太乙真人
2026030803,1272988176_11_1772979888,12,2,ban,老夫子
2026030803,1272988176_11_1772979888,13,1,ban,大司命
2026030803,1272988176_11_1772979888,14,2,ban,夏侯惇
2026030803,1272988176_11_1772979888,15,1,ban,铠
2026030803,1272988176_11_1772979888,16,2,pick,云缨
2026030803,1272988176_11_1772979888,17,1,pick,蒙恬
2026030803,1272988176_11_1772979888,18,1,pick,镜
2026030803,1272988176_11_1772979888,19,2,pick,赵怀真
