match_id,battle_id,team,player,hero,kill,death,assist,kda,gold,win
2026022403,48251408_9_1771938381,KSG,小屿,艾琳,1,3,1,0.7,12804,0
2026022403,48251408_9_1771938381,KSG,流浪,嫦娥,0,2,2,1.0,10038,0
2026022403,48251408_9_1771938381,广州TTG,小雪,戈娅,4,0,8,12.0,12746,1
2026022403,48251408_9_1771938381,广州TTG,佳心,橘右京,6,1,6,12.0,13441,1
2026022403,48251408_9_1771938381,KSG,流星,老夫子,2,4,1,0.8,9856,0
2026022403,48251408_9_1771938381,KSG,一笙,盾山,0,5,2,0.4,7128,0
2026022403,48251408_9_1771938381,广州TTG,鹤辞,沈梦溪,4,0,8,12.0,10091,1
2026022503,48251408_19_1772024940,桐乡情久,陌冷,苍,0,2,1,0.5,11700,0
2026022503,48251408_19_1772024940,重庆狼队,信,张飞,0,1,15,15.0,8521,1
2026022503,48251408_19_1772024940,重庆狼队,皖皖,橘右京,9,0,5,14.0,14597,1
2026022503,48251408_19_1772024940,桐乡情久,深巅,裴擒虎,0,4,1,0.3,12476,0
2026022503,48251408_19_1772024940,重庆狼队,紫幻,沈梦溪,3,0,12,15.0,10381,1
2026022503,48251408_19_1772024940,重庆狼队,清清,关羽,0,0,12,12.0,12043,1
2026022503,48251408_19_1772024940,桐乡情久,久寒,杨玉环,0,3,1,0.3,7727,0
2026022503,48251408_19_1772024940,桐乡情久,楠枫,苏烈,1,4,0,0.3,7412,0
2026022503,48251408_19_1772024940,重庆狼队,道崽,敖隐,4,0,8,12.0,12928,1
2026022503,48251408_19_1772024940,桐乡情久,无玄,狂铁,0,3,1,0.3,8682,0
2026022503,48251408_17_1772020812,桐乡情久,陌冷,孙权,7,3,8,5.0,15801,0
2026022503,48251408_17_1772020812,重庆狼队,信,苏烈,1,4,18,4.8,10753,1
2026022503,48251408_17_1772020812,重庆狼队,皖皖,夏侯惇,3,4,11,3.5,13238,1
2026022503,48251408_17_1772020812,桐乡情久,深巅,橘右京,2,5,9,2.2,13597,0
2026022503,48251408_17_1772020812,重庆狼队,紫幻,小乔,5,2,11,8.0,13679,1
2026022503,48251408_17_1772020812,重庆狼队,清清,曹操,6,2,11,8.5,15931,1
2026022503,48251408_17_1772020812,桐乡情久,久寒,沈梦溪,2,4,7,2.3,11126,0
2026022503,48251408_17_1772020812,桐乡情久,楠枫,张飞,2,6,9,1.8,10689,0
2026022503,48251408_17_1772020812,重庆狼队,道崽,蚩奼,6,3,10,5.3,15596,1
2026022503,48251408_17_1772020812,桐乡情久,无玄,夏洛特,2,3,5,2.3,15613,0
2026011502,48251408_46_1768471406,广州TTG,萝卜,蚩奼,4,3,5,3.0,13048,1
2026011502,48251408_46_1768471406,广州TTG,涵,朵莉亚,1,1,12,13.0,8789,1
2026011502,48251408_46_1768471406,南通Hero久竞,落尘,阿古朵,1,3,2,1.0,11217,0
2026011502,48251408_46_1768471406,广州TTG,小雪,孙权,3,1,8,11.0,12269,1
2026011502,48251408_46_1768471406,广州TTG,佳心,杨戬,3,0,8,11.0,11848,1
2026011502,48251408_46_1768471406,南通Hero久竞,白清,苏烈,0,4,5,1.3,7932,0
2026011502,48251408_46_1768471406,广州TTG,鹤辞,女娲,3,1,10,13.0,10771,1
2026011502,48251408_46_1768471406,南通Hero久竞,玖熙,沈梦溪,1,1,4,5.0,8962,0
2026011502,48251408_46_1768471406,南通Hero久竞,坦然,马超,0,4,6,1.5,11794,0
2026011502,48251408_46_1768471406,南通Hero久竞,妖刀,戈娅,4,2,1,2.5,12521,0
2026020503,48251408_48_1770296525,佛山DRG,小小阳,元流之子(坦克),1,3,8,3.0,12430,1
2026020503,48251408_48_1770296525,佛山DRG,花缘,关羽,2,2,9,5.5,14336,1
2026020503,48251408_48_1770296525,上海EDG.M,花卷,不知火舞,3,1,2,5.0,9873,0
2026020503,48251408_48_1770296525,佛山DRG,呆呆,少司缘,1,2,11,6.0,11886,1
2026020503,48251408_48_1770296525,上海EDG.M,小泽,姬小满,0,5,4,0.8,11305,0
2026020503,48251408_48_1770296525,上海EDG.M,凌云,艾琳,0,2,5,2.5,13050,0
2026020503,48251408_48_1770296525,佛山DRG,梦岚,苍,4,0,6,10.0,16307,1
2026020503,48251408_48_1770296525,上海EDG.M,夏凌,大司命,4,1,1,5.0,14633,0
2026020503,48251408_48_1770296525,佛山DRG,柚子,女娲,4,0,8,12.0,13197,1
2026020503,48251408_48_1770296525,上海EDG.M,涛,苏烈,0,3,5,1.7,8854,0
2026022401,48251408_6_1771916703,济南RW侠,小度,达摩,0,3,0,0.0,6762,0
2026022401,48251408_6_1771916703,西安WE,明崽,杨玉环,1,0,9,10.0,8425,1
2026022401,48251408_6_1771916703,西安WE,文涛,曹操,3,1,3,6.0,9961,1
2026022401,48251408_6_1771916703,西安WE,子意,云缨,2,0,7,9.0,9371,1
2026022401,48251408_6_1771916703,西安WE,昭珏,公孙离,5,0,6,11.0,10160,1
2026022401,48251408_6_1771916703,济南RW侠,挽墨,小乔,0,0,0,0.0,5562,0
2026022401,48251408_6_1771916703,济南RW侠,今屿,橘右京,0,4,1,0.3,8260,0
2026022401,48251408_6_1771916703,济南RW侠,佩恩,元流之子(射手),1,1,0,1.0,8320,0
2026022401,48251408_6_1771916703,西安WE,九幽,太乙真人,1,0,8,9.0,6411,1
2026022401,48251408_6_1771916703,济南RW侠,梦溪,空空儿,0,4,1,0.3,5339,0
2026020803,48251408_66_1770560948,广州TTG,萝卜,司空震,2,4,7,2.3,12316,1
2026020803,48251408_66_1770560948,重庆狼队,信,太乙真人,0,3,15,5.0,8854,0
2026020803,48251408_66_1770560948,重庆狼队,皖皖,云缨,6,3,3,3.0,13055,0
2026020803,48251408_66_1770560948,广州TTG,涵,少司缘,1,5,12,2.6,10392,1
2026020803,48251408_66_1770560948,广州TTG,小雪,戈娅,7,0,8,15.0,15177,1
2026020803,48251408_66_1770560948,广州TTG,佳心,大司命,3,5,10,2.6,11409,1
2026020803,48251408_66_1770560948,重庆狼队,紫幻,西施,4,3,11,5.0,9582,0
2026020803,48251408_66_1770560948,重庆狼队,清清,达摩,1,4,9,2.5,9696,0
2026020803,48251408_66_1770560948,广州TTG,鹤辞,嬴政,3,1,9,12.0,12360,1
2026020803,48251408_66_1770560948,重庆狼队,道崽,孙尚香,4,3,8,4.0,14461,0
2026020503,48251408_46_1770292840,佛山DRG,小小阳,橘右京,5,0,4,9.0,14215,1
2026020503,48251408_46_1770292840,佛山DRG,花缘,蒙恬,1,0,7,8.0,10144,1
2026020503,48251408_46_1770292840,上海EDG.M,花卷,干将莫邪,0,1,2,2.0,8538,0
2026020503,48251408_46_1770292840,上海EDG.M,小碎,盾山,0,2,3,1.5,6321,0
2026020503,48251408_46_1770292840,佛山DRG,呆呆,苏烈,0,1,9,9.0,6983,1
2026020503,48251408_46_1770292840,上海EDG.M,小泽,司空震,2,4,1,0.8,8497,0
2026020503,48251408_46_1770292840,上海EDG.M,凌云,敖隐,2,0,0,2.0,10740,0
2026020503,48251408_46_1770292840,佛山DRG,梦岚,蚩奼,4,2,5,4.5,11598,1
2026020503,48251408_46_1770292840,上海EDG.M,百炼,元流之子(坦克),0,3,1,0.3,7248,0
2026020503,48251408_46_1770292840,佛山DRG,柚子,西施,0,1,8,8.0,7197,1
2026020803,48251408_63_1770554504,广州TTG,萝卜,关羽,2,4,3,1.3,10891,1
2026020803,48251408_63_1770554504,重庆狼队,信,苏烈,0,3,8,2.7,7851,0
2026020803,48251408_63_1770554504,重庆狼队,皖皖,橘右京,3,2,3,3.0,13576,0
2026020803,48251408_63_1770554504,广州TTG,涵,盾山,1,0,12,13.0,9231,1
2026020803,48251408_63_1770554504,广州TTG,小雪,艾琳,4,0,9,13.0,13728,1
2026020803,48251408_63_1770554504,广州TTG,佳心,元流之子(坦克),5,3,7,4.0,11690,1
2026020803,48251408_63_1770554504,重庆狼队,紫幻,小乔,1,2,6,3.5,9722,0
2026020803,48251408_63_1770554504,重庆狼队,清清,白起,2,3,5,2.3,9884,0
2026020803,48251408_63_1770554504,广州TTG,鹤辞,嫦娥,1,1,10,11.0,10659,1
2026020803,48251408_63_1770554504,重庆狼队,道崽,蚩奼,2,3,5,2.3,11070,0
2026020801,48251408_59_1770530561,无锡TCG,安凉,暃,7,3,3,3.3,17508,0
2026020801,48251408_59_1770530561,武汉eStarPro,亮宇,公孙离,5,2,7,6.0,19112,1
2026020801,48251408_59_1770530561,武汉eStarPro,Fly,狂铁,3,4,8,2.8,15690,1
2026020801,48251408_59_1770530561,无锡TCG,北觅,戈娅,2,4,7,2.3,16029,0
2026020801,48251408_59_1770530561,武汉eStarPro,小楼,云缨,6,2,8,7.0,18877,1
2026020801,48251408_59_1770530561,无锡TCG,大海,曹操,2,3,10,4.0,14973,0
2026020801,48251408_59_1770530561,武汉eStarPro,紫渊,少司缘,2,2,14,8.0,14097,1
2026020801,48251408_59_1770530561,无锡TCG,清弦,小乔,3,5,7,2.0,11924,0
2026020801,48251408_59_1770530561,武汉eStarPro,Ming,沈梦溪,2,4,8,2.5,15198,1
2026020801,48251408_59_1770530561,无锡TCG,数字,空空儿,0,3,10,3.3,10770,0
2026022403,48251408_11_1771942218,广州TTG,萝卜,夏洛特,2,1,1,3.0,14000,0
2026022403,48251408_11_1771942218,广州TTG,涵,少司缘,0,2,4,2.0,9211,0
2026022403,48251408_11_1771942218,KSG,句号,元流之子(坦克),1,0,8,9.0,11257,1
2026022403,48251408_11_1771942218,KSG,小屿,苍,2,1,8,10.0,14853,1
2026022403,48251408_11_1771942218,KSG,流浪,甄姬,2,1,8,10.0,11247,1
2026022403,48251408_11_1771942218,广州TTG,小雪,后羿,0,2,4,2.0,14409,0
2026022403,48251408_11_1771942218,广州TTG,佳心,大司命,1,5,2,0.6,9758,0
2026022403,48251408_11_1771942218,KSG,流星,曹操,4,2,3,3.5,12689,1
2026022403,48251408_11_1771942218,KSG,一笙,大乔,2,0,9,11.0,10374,1
2026022403,48251408_11_1771942218,广州TTG,鹤辞,海月,1,1,1,2.0,10299,0
2026020801,48251408_62_1770537210,无锡TCG,光明,蒙恬,1,3,2,1.0,7836,0
2026020801,48251408_62_1770537210,无锡TCG,安凉,裴擒虎,1,2,5,3.0,11706,0
2026020801,48251408_62_1770537210,武汉eStarPro,亮宇,蚩奼,5,2,7,6.0,12052,1
2026020801,48251408_62_1770537210,武汉eStarPro,Fly,夏洛特,1,2,6,3.5,10015,1
2026020801,48251408_62_1770537210,无锡TCG,北觅,敖隐,1,1,3,4.0,10819,0
2026020801,48251408_62_1770537210,武汉eStarPro,小楼,阿古朵,6,1,8,14.0,13555,1
2026020801,48251408_62_1770537210,武汉eStarPro,紫渊,苏烈,1,1,12,13.0,7996,1
2026020801,48251408_62_1770537210,无锡TCG,清弦,海月,3,4,2,1.3,7924,0
2026020801,48251408_62_1770537210,武汉eStarPro,Ming,王昭君,2,0,11,13.0,8443,1
2026020801,48251408_62_1770537210,无锡TCG,数字,张飞,0,5,3,0.6,6401,0
2026021103,48251408_18_1770814557,桐乡情久,陌冷,戈娅,1,2,1,1.0,7653,0
2026021103,48251408_18_1770814557,深圳DYG,向鱼,嬴政,3,0,6,9.0,8476,1
2026021103,48251408_18_1770814557,桐乡情久,深巅,白起,0,3,3,1.0,6986,0
2026021103,48251408_18_1770814557,深圳DYG,小乐,达摩,2,0,8,10.0,9194,1
2026021103,48251408_18_1770814557,深圳DYG,落空,苏烈,0,2,9,4.5,6355,1
2026021103,48251408_18_1770814557,深圳DYG,小轩,阿古朵,1,1,7,8.0,8522,1
2026021103,48251408_18_1770814557,桐乡情久,久寒,小乔,1,1,1,2.0,6679,0
2026021103,48251408_18_1770814557,深圳DYG,钎城,敖隐,6,0,1,7.0,9414,1
2026021103,48251408_18_1770814557,桐乡情久,楠枫,少司缘,0,1,3,3.0,6466,0
2026021103,48251408_18_1770814557,桐乡情久,无玄,夏洛特,1,5,1,0.4,7697,0
2026022702,501236240_5_1772186693,济南RW侠,小度,夏洛特,3,2,6,4.5,12451,1
2026022702,501236240_5_1772186693,成都AG超玩会,大帅,盾山,0,2,3,1.5,7330,0
2026022702,501236240_5_1772186693,成都AG超玩会,染详,元流之子(坦克),1,3,1,0.7,8711,0
2026022702,501236240_5_1772186693,成都AG超玩会,小凡,海月,0,4,1,0.3,7985,0
2026022702,501236240_5_1772186693,成都AG超玩会,小俞,艾琳,2,1,1,3.0,10466,0
2026022702,501236240_5_1772186693,济南RW侠,挽墨,小乔,3,0,7,10.0,10759,1
2026022702,501236240_5_1772186693,成都AG超玩会,轩染,影,0,4,1,0.3,10122,0
2026022702,501236240_5_1772186693,济南RW侠,今屿,大司命,4,0,9,13.0,13784,1
2026022702,501236240_5_1772186693,济南RW侠,佩恩,敖隐,4,0,9,13.0,12861,1
2026022702,501236240_5_1772186693,济南RW侠,梦溪,苏烈,0,1,10,10.0,8353,1
2026020803,48251408_67_1770563260,广州TTG,萝卜,狂铁,1,4,10,2.8,13147,0
2026020803,48251408_67_1770563260,重庆狼队,信,廉颇,1,2,18,9.5,13473,1
2026020803,48251408_67_1770563260,重庆狼队,皖皖,哪吒,3,4,11,3.5,17960,1
2026020803,48251408_67_1770563260,广州TTG,涵,太乙真人,0,5,12,2.4,11199,0
2026020803,48251408_67_1770563260,广州TTG,小雪,孙尚香,8,5,6,2.8,22139,0
2026020803,48251408_67_1770563260,广州TTG,佳心,橘右京,4,4,9,3.3,17723,0
2026020803,48251408_67_1770563260,重庆狼队,紫幻,海月,6,2,9,7.5,15976,1
2026020803,48251408_67_1770563260,重庆狼队,清清,关羽,2,6,7,1.5,15523,1
2026020803,48251408_67_1770563260,广州TTG,鹤辞,西施,3,3,10,4.3,11259,0
2026020803,48251408_67_1770563260,重庆狼队,道崽,敖隐,9,2,7,8.0,18595,1
2026022502,1272988176_5_1772014117,长沙TES.A,帆帆,太乙真人,0,3,0,0.0,5530,0
2026022502,1272988176_5_1772014117,长沙TES.A,蓝桉,孙尚香,1,1,0,1.0,8412,0
2026022502,1272988176_5_1772014117,长沙TES.A,无幻,夏洛特,0,1,2,2.0,8083,0
2026022502,1272988176_5_1772014117,北京JDG,无畏,少司缘,1,0,6,7.0,7101,1
2026022502,1272988176_5_1772014117,北京JDG,轻语,狂铁,1,2,3,2.0,8191,1
2026022502,1272988176_5_1772014117,北京JDG,小寒,公孙离,2,0,4,6.0,9254,1
2026022502,1272988176_5_1772014117,北京JDG,无双,橘右京,0,0,5,5.0,9914,1
2026022502,1272988176_5_1772014117,北京JDG,清融,嬴政,3,0,4,7.0,8709,1
2026022502,1272988176_5_1772014117,长沙TES.A,景诗,姜子牙,0,0,1,1.0,6215,0
2026022502,1272988176_5_1772014117,长沙TES.A,书源,宫本武藏,1,2,1,1.0,7656,0
2026022702,501236240_4_1772184441,济南RW侠,小度,狂铁,0,0,4,4.0,8486,1
2026022702,501236240_4_1772184441,成都AG超玩会,大帅,张飞,0,1,2,2.0,5786,0
2026022702,501236240_4_1772184441,成都AG超玩会,染详,裴擒虎,1,2,0,0.5,9570,0
2026022702,501236240_4_1772184441,成都AG超玩会,小凡,沈梦溪,1,0,1,2.0,5781,0
2026022702,501236240_4_1772184441,成都AG超玩会,小俞,苍,0,1,1,1.0,8340,0
2026022702,501236240_4_1772184441,济南RW侠,挽墨,不知火舞,1,0,3,4.0,8752,1
2026022702,501236240_4_1772184441,成都AG超玩会,轩染,夏洛特,0,1,0,0.0,8401,0
2026022702,501236240_4_1772184441,济南RW侠,今屿,橘右京,2,0,3,5.0,10240,1
2026022702,501236240_4_1772184441,济南RW侠,佩恩,戈娅,1,1,3,4.0,10809,1
2026022702,501236240_4_1772184441,济南RW侠,梦溪,少司缘,1,1,4,5.0,7698,1
2026022702,501236240_7_1772191052,济南RW侠,小度,马超,2,2,5,3.5,16030,0
2026022702,501236240_7_1772191052,成都AG超玩会,大帅,太乙真人,0,5,11,2.2,10939,1
2026022702,501236240_7_1772191052,成都AG超玩会,染详,哪吒,3,2,8,5.5,15561,1
2026022702,501236240_7_1772191052,成都AG超玩会,小凡,小乔,1,1,8,9.0,12991,1
2026022702,501236240_7_1772191052,成都AG超玩会,小俞,敖隐,7,2,3,5.0,17561,1
2026022702,501236240_7_1772191052,济南RW侠,挽墨,女娲,2,2,8,5.0,12489,0
2026022702,501236240_7_1772191052,成都AG超玩会,轩染,司空震,3,2,6,4.5,15262,1
2026022702,501236240_7_1772191052,济南RW侠,今屿,云缨,5,3,5,3.3,15325,0
2026022702,501236240_7_1772191052,济南RW侠,佩恩,蚩奼,3,3,6,3.0,14473,0
2026022702,501236240_7_1772191052,济南RW侠,梦溪,张飞,0,4,10,2.5,10423,0
2026022703,1222656528_6_1772201842,广州TTG,萝卜,曹操,1,0,2,3.0,8025,0
2026022703,1222656528_6_1772201842,广州TTG,涵,桑启,1,3,2,1.0,5322,0
2026022703,1222656528_6_1772201842,北京WB,听悦,嫦娥,1,0,5,6.0,9144,1
2026022703,1222656528_6_1772201842,广州TTG,小雪,敖隐,2,0,1,3.0,8784,0
2026022703,1222656528_6_1772201842,广州TTG,佳心,大司命,0,4,2,0.5,7191,0
2026022703,1222656528_6_1772201842,北京WB,玖欣,张飞,1,0,5,6.0,7278,1
2026022703,1222656528_6_1772201842,北京WB,小麦,戈娅,2,1,3,5.0,8760,1
2026022703,1222656528_6_1772201842,广州TTG,鹤辞,沈梦溪,0,0,3,3.0,6234,0
2026022703,1222656528_6_1772201842,北京WB,梓墨,蚩奼,2,2,1,1.5,9563,1
2026022703,1222656528_6_1772201842,北京WB,暖阳,裴擒虎,1,1,4,5.0,9677,1
2026022703,1222656528_3_1772196128,广州TTG,萝卜,马超,2,2,1,1.5,11762,0
2026022703,1222656528_3_1772196128,广州TTG,涵,苏烈,0,2,3,1.5,6237,0
2026022703,1222656528_3_1772196128,北京WB,听悦,嬴政,2,2,8,5.0,9816,1
2026022703,1222656528_3_1772196128,广州TTG,小雪,狄仁杰,0,2,3,1.5,9572,0
2026022703,1222656528_3_1772196128,广州TTG,佳心,元流之子(坦克),0,4,5,1.3,8679,0
2026022703,1222656528_3_1772196128,北京WB,玖欣,少司缘,0,0,11,11.0,9488,1
2026022703,1222656528_3_1772196128,北京WB,小麦,敖隐,3,0,5,8.0,11873,1
2026022703,1222656528_3_1772196128,广州TTG,鹤辞,女娲,3,2,1,2.0,8979,0
2026022703,1222656528_3_1772196128,北京WB,梓墨,白起,1,1,7,8.0,9747,1
2026022703,1222656528_3_1772196128,北京WB,暖阳,橘右京,6,2,4,5.0,12658,1
2026022401,48251408_5_1771914969,济南RW侠,小度,司空震,0,1,0,0.0,8951,0
2026022401,48251408_5_1771914969,西安WE,明崽,沈梦溪,0,0,6,6.0,7863,1
2026022401,48251408_5_1771914969,西安WE,文涛,狂铁,2,0,4,6.0,10183,1
2026022401,48251408_5_1771914969,西安WE,子意,阿古朵,3,0,4,7.0,11492,1
2026022401,48251408_5_1771914969,西安WE,昭珏,戈娅,2,0,5,7.0,10665,1
2026022401,48251408_5_1771914969,济南RW侠,挽墨,嫦娥,0,0,0,0.0,7012,0
2026022401,48251408_5_1771914969,济南RW侠,今屿,夏侯惇,0,2,0,0.0,7002,0
2026022401,48251408_5_1771914969,济南RW侠,佩恩,艾琳,0,1,0,0.0,8236,0
2026022401,48251408_5_1771914969,西安WE,九幽,张飞,0,0,7,7.0,6534,1
2026022401,48251408_5_1771914969,济南RW侠,梦溪,盾山,0,3,0,0.0,5519,0
2026022703,1222656528_7_1772203476,广州TTG,萝卜,白起,0,4,0,0.0,5222,0
2026022703,1222656528_7_1772203476,广州TTG,涵,少司缘,0,3,0,0.0,5122,0
2026022703,1222656528_7_1772203476,北京WB,听悦,海月,1,0,11,12.0,7373,1
2026022703,1222656528_7_1772203476,广州TTG,小雪,戈娅,0,3,0,0.0,6971,0
2026022703,1222656528_7_1772203476,广州TTG,佳心,云缨,0,2,0,0.0,5899,0
2026022703,1222656528_7_1772203476,北京WB,玖欣,庄周,1,0,10,11.0,6824,1
2026022703,1222656528_7_1772203476,北京WB,小麦,元流之子(射手),6,0,5,11.0,9615,1
2026022703,1222656528_7_1772203476,广州TTG,鹤辞,嬴政,0,0,0,0.0,6475,0
2026022703,1222656528_7_1772203476,北京WB,梓墨,关羽,1,0,9,10.0,8127,1
2026022703,1222656528_7_1772203476,北京WB,暖阳,娜可露露,3,0,4,7.0,10191,1
2026020803,48251408_65_1770559059,广州TTG,萝卜,曹操,1,3,1,0.7,8268,0
2026020803,48251408_65_1770559059,重庆狼队,信,空空儿,0,1,6,6.0,6755,1
2026020803,48251408_65_1770559059,重庆狼队,皖皖,阿古朵,1,1,5,6.0,10609,1
2026020803,48251408_65_1770559059,广州TTG,涵,张飞,0,1,0,0.0,5679,0
2026020803,48251408_65_1770559059,广州TTG,小雪,公孙离,1,1,2,3.0,9619,0
2026020803,48251408_65_1770559059,广州TTG,佳心,哪吒,2,2,2,2.0,8593,0
2026020803,48251408_65_1770559059,重庆狼队,紫幻,姜子牙,1,1,5,6.0,7770,1
2026020803,48251408_65_1770559059,重庆狼队,清清,狂铁,2,0,4,6.0,10582,1
2026020803,48251408_65_1770559059,广州TTG,鹤辞,女娲,0,0,4,4.0,7587,0
2026020803,48251408_65_1770559059,重庆狼队,道崽,戈娅,3,1,2,5.0,11570,1
2026022702,501236240_8_1772193242,济南RW侠,小度,关羽,0,1,1,1.0,8375,0
2026022702,501236240_8_1772193242,成都AG超玩会,大帅,少司缘,0,0,9,9.0,8803,1
2026022702,501236240_8_1772193242,成都AG超玩会,染详,杨戬,3,0,5,8.0,10896,1
2026022702,501236240_8_1772193242,成都AG超玩会,小凡,武则天,0,0,8,8.0,8993,1
2026022702,501236240_8_1772193242,成都AG超玩会,小俞,戈娅,5,0,4,9.0,13097,1
2026022702,501236240_8_1772193242,济南RW侠,挽墨,沈梦溪,0,0,1,1.0,8562,0
2026022702,501236240_8_1772193242,成都AG超玩会,轩染,马超,1,1,6,7.0,11253,1
2026022702,501236240_8_1772193242,济南RW侠,今屿,阿古朵,0,4,0,0.0,8791,0
2026022702,501236240_8_1772193242,济南RW侠,佩恩,孙权,1,2,0,0.5,9555,0
2026022702,501236240_8_1772193242,济南RW侠,梦溪,空空儿,0,2,1,0.5,6608,0
2026022601,48251408_21_1772085734,武汉eStarPro,亮宇,戈娅,2,3,2,1.3,13140,0
2026022601,48251408_21_1772085734,武汉eStarPro,Fly,司空震,0,2,4,2.0,11084,0
2026022601,48251408_21_1772085734,上海EDG.M,花卷,沈梦溪,1,0,8,9.0,11640,1
2026022601,48251408_21_1772085734,上海EDG.M,小碎,苏烈,3,0,8,11.0,9221,1
2026022601,48251408_21_1772085734,上海EDG.M,小泽,蒙恬,0,3,10,3.3,10783,1
2026022601,48251408_21_1772085734,武汉eStarPro,小楼,大司命,1,3,3,1.3,10839,0
2026022601,48251408_21_1772085734,上海EDG.M,凌云,蚩奼,7,1,6,13.0,14402,1
2026022601,48251408_21_1772085734,武汉eStarPro,紫渊,空空儿,0,3,3,1.0,8473,0
2026022601,48251408_21_1772085734,上海EDG.M,夏凌,镜,2,0,6,8.0,15073,1
2026022601,48251408_21_1772085734,武汉eStarPro,Ming,嫦娥,1,2,2,1.5,10798,0
2026022601,48251408_22_1772087983,武汉eStarPro,亮宇,敖隐,1,1,7,8.0,10991,1
2026022601,48251408_22_1772087983,武汉eStarPro,Fly,狂铁,2,1,7,9.0,9473,1
2026022601,48251408_22_1772087983,上海EDG.M,花卷,小乔,1,2,4,2.5,7329,0
2026022601,48251408_22_1772087983,上海EDG.M,小碎,鲁班大师,0,3,9,3.0,7133,0
2026022601,48251408_22_1772087983,上海EDG.M,小泽,夏洛特,3,2,1,2.0,10791,0
2026022601,48251408_22_1772087983,武汉eStarPro,小楼,裴擒虎,6,4,4,2.5,11982,1
2026022601,48251408_22_1772087983,上海EDG.M,凌云,公孙离,4,2,4,4.0,10687,0
2026022601,48251408_22_1772087983,武汉eStarPro,紫渊,东皇太一,0,3,9,3.0,7468,1
2026022601,48251408_22_1772087983,上海EDG.M,夏凌,杨戬,2,4,6,2.0,9112,0
2026022601,48251408_22_1772087983,武汉eStarPro,Ming,沈梦溪,4,1,9,13.0,9575,1
2026022503,48251408_18_1772023171,桐乡情久,陌冷,艾琳,0,3,1,0.3,6908,0
2026022503,48251408_18_1772023171,重庆狼队,信,少司缘,1,1,11,12.0,6526,1
2026022503,48251408_18_1772023171,重庆狼队,皖皖,铠,2,0,14,16.0,7944,1
2026022503,48251408_18_1772023171,桐乡情久,深巅,阿古朵,1,4,0,0.3,7084,0
2026022503,48251408_18_1772023171,重庆狼队,紫幻,海月,2,0,10,12.0,7309,1
2026022503,48251408_18_1772023171,重庆狼队,清清,孙策,1,0,12,13.0,8368,1
2026022503,48251408_18_1772023171,桐乡情久,久寒,王昭君,0,2,1,0.5,5223,0
2026022503,48251408_18_1772023171,桐乡情久,楠枫,张良,0,4,1,0.3,5224,0
2026022503,48251408_18_1772023171,重庆狼队,道崽,苍,11,0,2,13.0,10995,1
2026022503,48251408_18_1772023171,桐乡情久,无玄,马超,0,4,1,0.3,6489,0
2026021301,48251408_32_1770962570,广州TTG,萝卜,关羽,0,1,0,0.0,6444,0
2026021301,48251408_32_1770962570,广州TTG,涵,太乙真人,0,3,0,0.0,4652,0
2026021301,48251408_32_1770962570,广州TTG,小雪,孙尚香,1,1,0,1.0,8792,0
2026021301,48251408_32_1770962570,深圳DYG,向鱼,沈梦溪,2,0,2,4.0,6876,1
2026021301,48251408_32_1770962570,深圳DYG,小乐,达摩,0,0,3,3.0,6633,1
2026021301,48251408_32_1770962570,深圳DYG,落空,盾山,0,0,6,6.0,5359,1
2026021301,48251408_32_1770962570,广州TTG,佳心,夏侯惇,0,1,1,1.0,6609,0
2026021301,48251408_32_1770962570,深圳DYG,小轩,娜可露露,3,1,3,6.0,9228,1
2026021301,48251408_32_1770962570,广州TTG,鹤辞,海月,0,1,0,0.0,4626,0
2026021301,48251408_32_1770962570,深圳DYG,钎城,艾琳,2,0,4,6.0,8472,1
2026022802,434127376_13_1772270086,北京JDG,无畏,太乙真人,0,4,14,3.5,11876,1
2026022802,434127376_13_1772270086,南通Hero久竞,落尘,元流之子(坦克),1,5,9,2.0,12427,0
2026022802,434127376_13_1772270086,北京JDG,轻语,夏洛特,6,2,5,5.5,16209,1
2026022802,434127376_13_1772270086,北京JDG,小寒,孙尚香,2,6,13,2.5,17316,1
2026022802,434127376_13_1772270086,北京JDG,无双,夏侯惇,7,1,10,17.0,15828,1
2026022802,434127376_13_1772270086,南通Hero久竞,白清,盾山,0,6,11,1.8,10311,0
2026022802,434127376_13_1772270086,南通Hero久竞,玖熙,女娲,6,1,6,12.0,13175,0
2026022802,434127376_13_1772270086,南通Hero久竞,坦然,蚩奼,4,4,9,3.3,14966,0
2026022802,434127376_13_1772270086,北京JDG,清融,嬴政,2,2,14,8.0,15705,1
2026022802,434127376_13_1772270086,南通Hero久竞,妖刀,敖隐,4,1,5,9.0,15211,0
2026022601,48251408_23_1772089827,武汉eStarPro,亮宇,公孙离,5,0,2,7.0,11743,1
2026022601,48251408_23_1772089827,武汉eStarPro,Fly,曹操,1,1,2,3.0,9706,1
2026022601,48251408_23_1772089827,上海EDG.M,花卷,姜子牙,0,2,0,0.0,6718,0
2026022601,48251408_23_1772089827,上海EDG.M,小碎,少司缘,0,1,1,1.0,6465,0
2026022601,48251408_23_1772089827,上海EDG.M,小泽,白起,0,2,0,0.0,6505,0
2026022601,48251408_23_1772089827,武汉eStarPro,小楼,云缨,1,0,7,8.0,12587,1
2026022601,48251408_23_1772089827,上海EDG.M,凌云,戈娅,1,1,0,1.0,9582,0
2026022601,48251408_23_1772089827,武汉eStarPro,紫渊,张飞,1,0,7,8.0,7191,1
